cliente_id,edad,ingreso_mensual,antiguedad_bancaria,departamento,banco_principal,app_preferida,tipo_operacion_frecuente,monto_promedio_transaccion,tiene_token_fisico,tiene_token_digital,score_riesgo,fecha_registro
4548,52,31684.59,3,Lima,BanBif,Web Banking,Pago de Servicios,174.56,0,0,0.0,2024-01-10 04:34:58
4549,21,18000.38,0,Piura,BCP,QR,Pago de Préstamos,53.11,0,1,0.3,2024-01-23 04:34:58
4550,34,33342.05,3,Cusco,BCP,Plin,Transferencia Mismo Banco,539.49,0,1,0.3,2024-02-24 04:34:58
4551,28,6663.9,4,Arequipa,BBVA,Lukita,Pago de Tarjeta de Crédito,72.3,1,1,0.1,2024-06-15 04:34:58
4552,18,13228.11,30,Piura,BCP,Banca Móvil Propia,Pago de Préstamos,229.82,0,1,0.15,2024-08-27 04:34:58
4553,39,35940.85,18,Piura,BanBif,QR,Transferencia Interbancaria,39.33,0,1,0.0,2024-02-22 04:34:58
4554,65,19441.64,16,Arequipa,BCP,Banca Móvil Propia,Pago de Servicios,124.19,0,1,0.1,2024-01-17 04:34:58
4555,18,24434.98,2,Arequipa,BBVA,Plin,Recarga de Celular,517.2,0,1,0.2,2024-05-01 04:34:58
4556,34,11232.96,23,Trujillo,BanBif,Plin,Transferencia Interbancaria,57.57,0,1,0.2,2024-06-20 04:34:58
4557,42,50000.0,3,Arequipa,BBVA,Plin,Pago de Tarjeta de Crédito,313.99,1,1,0.35,2024-04-28 04:34:58
4558,36,39945.24,9,Lima,BCP,Lukita,Transferencia Mismo Banco,50.36,0,1,0.45,2024-04-02 04:34:58
4559,33,19923.54,1,Trujillo,BCP,Lukita,Transferencia Interbancaria,60.23,0,0,0.1,2024-07-04 04:34:58
4560,19,17991.45,3,Arequipa,BBVA,Tunki,Transferencia Interbancaria,147.09,0,0,0.0,2024-01-26 04:34:58
4561,37,36857.05,16,Trujillo,BCP,Tunki,Transferencia Mismo Banco,392.15,1,1,0.2,2024-02-08 04:34:58
4562,25,50000.0,14,Lima,BBVA,Lukita,Recarga de Celular,110.15,1,1,0.0,2024-01-05 04:34:58
4563,18,35485.52,5,Trujillo,Scotiabank,Plin,Transferencia Interbancaria,275.5,1,1,0.0,2024-02-01 04:34:58
4564,49,50000.0,7,Arequipa,Scotiabank,Yape,Transferencia Mismo Banco,465.98,1,1,0.1,2023-12-21 04:34:58
4565,46,13888.61,0,Lima,BCP,Plin,Pago de Préstamos,68.64,0,1,0.0,2024-05-04 04:34:58
4566,35,14622.35,6,Lima,BCP,QR,Transferencia Interbancaria,32.29,0,1,0.15,2024-06-07 04:34:58
4567,37,12155.41,4,Cusco,BCP,Banca Móvil Propia,Compras Online,104.01,0,1,0.1,2024-05-19 04:34:58
4568,47,27470.84,0,Cusco,BBVA,Plin,Retiro sin Tarjeta,530.11,1,0,0.2,2024-07-24 04:34:58
4569,37,24047.87,0,Lima,BBVA,Yape,Recarga de Celular,65.85,0,0,0.0,2024-03-07 04:34:58
4570,45,20414.98,0,Lima,Scotiabank,Banca Móvil Propia,Pago de Tarjeta de Crédito,409.51,0,1,0.0,2024-11-10 04:34:58
4571,31,33012.1,6,Trujillo,Interbank,QR,Retiro sin Tarjeta,114.15,0,1,0.15,2024-05-31 04:34:58
4572,50,40788.86,0,Arequipa,BCP,Banca Móvil Propia,Transferencia Interbancaria,859.38,0,1,0.0,2024-06-15 04:34:58
4573,38,10271.92,3,Arequipa,Interbank,Tunki,Recarga de Celular,1401.67,0,0,0.3,2024-04-24 04:34:58
4574,37,16342.33,2,Lima,BCP,Yape,Compras Online,416.32,1,1,0.2,2024-11-05 04:34:58
4575,19,33192.25,3,Lima,BCP,QR,Pago de Préstamos,28.6,0,1,0.0,2024-06-02 04:34:58
4576,38,17433.18,6,Lima,BCP,Yape,Compras Online,13.42,0,0,0.3,2024-09-06 04:34:58
4577,25,14778.03,5,Trujillo,BCP,Yape,Transferencia Mismo Banco,157.78,0,1,0.45,2024-01-19 04:34:58
4578,27,36653.67,3,Trujillo,Interbank,QR,Retiro sin Tarjeta,367.47,0,1,0.15,2024-09-25 04:34:58
4579,25,11559.35,3,Lima,BBVA,Web Banking,Recarga de Celular,244.94,0,0,0.1,2024-07-24 04:34:58
4580,22,18943.39,2,Trujillo,BCP,Banca Móvil Propia,Pago de Préstamos,71.98,0,1,0.2,2024-03-14 04:34:58
4581,60,25960.26,9,Trujillo,Pichincha,Banca Móvil Propia,Pago de Préstamos,33.58,0,1,0.15,2024-01-20 04:34:58
4582,50,16532.61,2,Lima,BBVA,Plin,Recarga de Celular,376.08,0,1,0.15,2024-04-14 04:34:58
4583,58,32584.04,1,Piura,BCP,Yape,Pago de Préstamos,952.03,0,0,0.0,2024-11-27 04:34:58
4584,20,16573.52,6,Otros,BCP,Yape,Transferencia Interbancaria,75.94,1,1,0.15,2024-11-16 04:34:58
4585,35,44547.43,2,Trujillo,BBVA,Banca Móvil Propia,Pago de Tarjeta de Crédito,338.73,0,0,0.0,2024-06-09 04:34:58
4586,19,20684.23,9,Lima,Pichincha,Yape,Pago de Préstamos,2004.07,0,1,0.0,2024-11-22 04:34:58
4587,26,30811.25,1,Lima,BBVA,QR,Compras Online,122.77,1,1,0.15,2024-06-09 04:34:58
4588,23,31984.67,6,Lima,BanBif,Yape,Compras Online,125.28,0,1,0.2,2024-01-24 04:34:58
4589,49,16094.45,0,Lima,BBVA,Banca Móvil Propia,Retiro sin Tarjeta,259.75,0,1,0.1,2024-11-24 04:34:58
4590,30,7889.25,2,Piura,BBVA,Banca Móvil Propia,Pago de Tarjeta de Crédito,111.68,0,1,0.1,2024-05-02 04:34:58
4591,47,26380.43,2,Lima,BBVA,Banca Móvil Propia,Compras Online,566.36,0,1,0.3,2024-01-14 04:34:58
4592,42,22837.16,8,Lima,Interbank,Plin,Transferencia Mismo Banco,99.09,0,0,0.25,2024-03-18 04:34:58
4593,62,29083.11,17,Piura,BBVA,QR,Pago de Servicios,143.88,0,0,0.2,2024-02-10 04:34:58
4594,18,19667.76,3,Otros,Scotiabank,Tunki,Transferencia Interbancaria,35.08,0,1,0.3,2024-08-04 04:34:58
4595,50,17761.46,8,Piura,BCP,Banca Móvil Propia,Pago de Préstamos,117.26,0,1,0.4,2024-07-10 04:34:58
4596,48,50000.0,6,Lima,BBVA,Banca Móvil Propia,Pago de Tarjeta de Crédito,54.19,0,0,0.15,2024-01-11 04:34:58
4597,23,10549.39,17,Lima,BBVA,Yape,Recarga de Celular,209.78,0,1,0.4,2024-08-18 04:34:58
4598,47,31792.17,8,Cusco,Interbank,Banca Móvil Propia,Compras Online,28.1,0,1,0.0,2024-03-17 04:34:58
4599,39,16526.15,0,Arequipa,BCP,Tunki,Retiro sin Tarjeta,395.4,0,0,0.3,2024-06-17 04:34:58
4600,32,18622.22,6,Arequipa,BBVA,QR,Pago de Servicios,62.11,0,1,0.0,2023-12-24 04:34:58
4601,25,18796.93,3,Lima,BBVA,QR,Pago de Tarjeta de Crédito,883.71,1,1,0.2,2023-12-31 04:34:58
4602,26,14739.45,0,Arequipa,Interbank,Yape,Compras Online,584.5,1,1,0.1,2024-08-29 04:34:58
4603,59,29307.89,1,Lima,Scotiabank,Yape,Recarga de Celular,253.57,0,1,0.5,2024-04-11 04:34:58
4604,35,44148.83,12,Lima,Interbank,Plin,Retiro sin Tarjeta,31.88,0,1,0.1,2024-10-07 04:34:58
4605,44,27861.66,13,Lima,BCP,Web Banking,Retiro sin Tarjeta,79.21,0,1,0.2,2024-10-21 04:34:58
4606,25,23194.98,8,Trujillo,Pichincha,Yape,Pago de Servicios,60.56,0,0,0.0,2024-06-30 04:34:58
4607,25,13450.61,20,Piura,Scotiabank,Banca Móvil Propia,Recarga de Celular,68.64,0,0,0.0,2024-07-15 04:34:58
4608,47,28521.48,8,Trujillo,BCP,Banca Móvil Propia,Pago de Servicios,718.23,0,1,0.2,2024-07-28 04:34:58
4609,18,50000.0,0,Lima,BCP,Banca Móvil Propia,Transferencia Mismo Banco,127.4,1,0,0.0,2024-04-01 04:34:58
4610,30,18208.66,1,Piura,BCP,Yape,Pago de Préstamos,76.87,0,1,0.1,2024-05-22 04:34:58
4611,35,18251.6,0,Lima,BBVA,Plin,Transferencia Interbancaria,70.25,0,0,0.1,2024-03-02 04:34:58
4612,36,16638.18,0,Trujillo,Scotiabank,Tunki,Pago de Préstamos,87.2,0,1,0.0,2024-01-15 04:34:58
4613,32,17245.26,1,Arequipa,Scotiabank,Yape,Transferencia Interbancaria,252.81,0,1,0.0,2023-12-22 04:34:58
4614,39,5582.27,3,Lima,Scotiabank,Yape,Compras Online,29.16,1,1,0.0,2024-11-02 04:34:58
4615,43,26971.01,9,Arequipa,BCP,Yape,Transferencia Mismo Banco,163.72,0,1,0.35,2024-08-31 04:34:58
4616,43,14432.3,9,Trujillo,BBVA,Banca Móvil Propia,Recarga de Celular,226.68,0,0,0.2,2024-02-27 04:34:58
4617,23,9846.47,4,Trujillo,BCP,Yape,Pago de Servicios,26.17,0,1,0.0,2024-11-29 04:34:58
4618,31,32099.48,13,Trujillo,BCP,Yape,Compras Online,35.96,0,1,0.0,2024-03-21 04:34:58
4619,49,12822.94,3,Piura,Interbank,Plin,Transferencia Interbancaria,141.5,1,1,0.25,2024-07-30 04:34:58
4620,45,18595.32,10,Lima,BCP,Yape,Compras Online,627.02,0,1,0.35,2024-09-24 04:34:58
4621,18,45854.16,3,Cusco,Interbank,Tunki,Transferencia Mismo Banco,494.1,1,0,0.0,2024-05-17 04:34:58
4622,39,10887.73,1,Piura,Interbank,Plin,Retiro sin Tarjeta,80.76,0,1,0.3,2024-05-01 04:34:58
4623,18,10236.36,12,Arequipa,Scotiabank,Banca Móvil Propia,Pago de Tarjeta de Crédito,607.46,0,1,0.0,2024-08-07 04:34:58
4624,35,25201.36,2,Piura,BCP,Yape,Pago de Préstamos,107.81,0,0,0.1,2024-04-20 04:34:58
4625,57,39133.87,3,Piura,Scotiabank,Web Banking,Pago de Tarjeta de Crédito,106.89,0,1,0.1,2024-12-04 04:34:58
4626,23,10024.92,1,Cusco,Pichincha,Yape,Transferencia Interbancaria,163.04,0,1,0.0,2024-07-16 04:34:58
4627,24,27006.82,5,Trujillo,Scotiabank,Web Banking,Transferencia Interbancaria,343.6,1,0,0.35,2024-08-30 04:34:58
4628,44,29451.49,26,Arequipa,Scotiabank,QR,Transferencia Mismo Banco,80.72,0,1,0.4,2024-05-29 04:34:58
4629,18,7866.9,0,Lima,Interbank,Banca Móvil Propia,Compras Online,99.68,0,0,0.3,2024-11-26 04:34:58
4630,27,32835.01,11,Arequipa,BBVA,QR,Pago de Servicios,42.6,1,0,0.0,2024-03-15 04:34:58
4631,42,34142.66,0,Piura,Interbank,Yape,Transferencia Interbancaria,210.82,0,1,0.15,2024-11-04 04:34:58
4632,27,18846.97,2,Lima,Interbank,Yape,Pago de Servicios,377.41,1,1,0.0,2024-03-14 04:34:58
4633,32,41199.16,0,Piura,Interbank,Plin,Compras Online,401.27,0,0,0.0,2024-10-13 04:34:58
4634,43,38879.71,7,Lima,Scotiabank,Plin,Pago de Tarjeta de Crédito,37.84,1,1,0.2,2024-03-10 04:34:58
4635,40,23191.91,0,Cusco,BBVA,Plin,Transferencia Mismo Banco,101.2,0,0,0.25,2024-08-21 04:34:58
4636,38,17575.78,4,Lima,BCP,Tunki,Retiro sin Tarjeta,515.67,0,1,0.35,2024-06-23 04:34:58
4637,30,13542.47,1,Lima,BBVA,Yape,Transferencia Interbancaria,187.2,0,1,0.0,2024-03-15 04:34:58
4638,39,21616.63,0,Lima,BCP,Yape,Pago de Préstamos,153.56,0,1,0.1,2024-11-03 04:34:58
4639,33,29286.43,7,Piura,BBVA,Plin,Compras Online,149.98,0,0,0.15,2024-06-25 04:34:58
4640,40,18730.56,1,Arequipa,BCP,Banca Móvil Propia,Pago de Tarjeta de Crédito,255.05,1,1,0.2,2024-02-18 04:34:58
4641,29,7341.14,1,Lima,BBVA,Web Banking,Pago de Servicios,197.54,1,1,0.35,2024-06-29 04:34:58
4642,32,41537.71,1,Otros,Scotiabank,Banca Móvil Propia,Pago de Servicios,83.48,0,1,0.15,2024-04-26 04:34:58
4643,23,24224.3,4,Arequipa,BBVA,Plin,Pago de Préstamos,358.19,0,1,0.15,2024-07-11 04:34:58
4644,34,18218.41,5,Lima,BCP,Yape,Compras Online,44.57,0,0,0.0,2024-04-21 04:34:58
4645,25,33812.28,0,Lima,BBVA,Lukita,Pago de Tarjeta de Crédito,556.75,0,1,0.2,2024-05-10 04:34:58
4646,21,47208.03,1,Lima,BCP,Yape,Pago de Tarjeta de Crédito,60.58,1,1,0.25,2024-11-07 04:34:58
4647,38,5426.47,2,Cusco,BBVA,Web Banking,Recarga de Celular,256.7,0,1,0.45,2024-01-31 04:34:58
4648,37,27368.06,2,Arequipa,BBVA,Plin,Compras Online,125.87,1,1,0.0,2023-12-16 04:34:58
4649,44,10793.24,10,Lima,BanBif,Plin,Pago de Préstamos,92.17,0,0,0.15,2024-12-04 04:34:58
4650,29,28269.97,7,Lima,BCP,Web Banking,Pago de Servicios,576.84,1,1,0.15,2024-05-18 04:34:58
4651,39,23481.39,4,Lima,Interbank,Web Banking,Pago de Préstamos,311.97,0,1,0.3,2024-03-18 04:34:58
4652,41,30268.51,2,Cusco,Scotiabank,Banca Móvil Propia,Compras Online,139.92,1,0,0.1,2024-03-23 04:34:58
4653,40,17160.68,6,Lima,Pichincha,Yape,Pago de Tarjeta de Crédito,849.94,1,0,0.1,2024-08-06 04:34:58
4654,25,8633.28,9,Lima,BCP,Banca Móvil Propia,Pago de Tarjeta de Crédito,395.34,0,0,0.3,2024-06-10 04:34:58
4655,36,17585.25,4,Arequipa,BBVA,Plin,Pago de Tarjeta de Crédito,66.32,1,1,0.2,2024-01-07 04:34:58
4656,39,26995.46,7,Cusco,BCP,Yape,Pago de Servicios,15.48,1,1,0.0,2024-08-22 04:34:58
4657,35,36596.07,6,Lima,BBVA,Plin,Transferencia Mismo Banco,165.15,0,0,0.2,2024-04-27 04:34:58
4658,18,12259.84,4,Lima,BCP,Plin,Pago de Servicios,591.99,0,0,0.0,2024-01-19 04:34:58
4659,36,36810.2,1,Lima,Scotiabank,Lukita,Recarga de Celular,273.32,0,1,0.15,2024-06-28 04:34:58
4660,61,15931.66,6,Lima,BCP,Yape,Retiro sin Tarjeta,716.2,0,0,0.0,2024-10-25 04:34:58
4661,30,26402.79,1,Cusco,BBVA,QR,Recarga de Celular,81.59,0,1,0.2,2024-05-03 04:34:58
4662,26,17069.58,7,Lima,BBVA,Plin,Pago de Préstamos,132.0,0,1,0.3,2024-06-24 04:34:58
4663,39,24126.96,8,Trujillo,Pichincha,Yape,Pago de Tarjeta de Crédito,135.24,0,1,0.15,2024-03-10 04:34:58
4664,38,34404.37,8,Cusco,Interbank,Banca Móvil Propia,Retiro sin Tarjeta,188.9,0,1,0.2,2024-04-04 04:34:58
4665,49,11926.2,3,Cusco,BCP,Lukita,Transferencia Interbancaria,319.72,1,1,0.0,2024-04-17 04:34:58
4666,19,15678.52,1,Lima,BCP,Web Banking,Retiro sin Tarjeta,759.28,0,1,0.2,2024-06-16 04:34:58
4667,43,24160.67,0,Lima,BCP,Banca Móvil Propia,Compras Online,937.01,0,1,0.3,2024-01-21 04:34:58
4668,42,50000.0,6,Cusco,Scotiabank,Yape,Retiro sin Tarjeta,785.7,0,1,0.0,2024-07-28 04:34:58
4669,33,14305.58,10,Arequipa,Interbank,Web Banking,Pago de Préstamos,289.77,1,1,0.3,2024-11-17 04:34:58
4670,39,50000.0,5,Arequipa,Interbank,Web Banking,Pago de Préstamos,105.4,0,0,0.15,2024-04-04 04:34:58
4671,47,50000.0,0,Trujillo,BCP,Yape,Compras Online,186.03,1,1,0.0,2023-12-18 04:34:58
4672,45,20980.41,13,Cusco,Scotiabank,Banca Móvil Propia,Pago de Tarjeta de Crédito,285.78,1,1,0.3,2024-06-13 04:34:58
4673,21,18975.88,22,Trujillo,Interbank,Banca Móvil Propia,Pago de Tarjeta de Crédito,169.88,1,1,0.45,2024-07-04 04:34:58
4674,44,15583.49,2,Lima,Pichincha,Tunki,Recarga de Celular,59.51,1,1,0.25,2024-07-22 04:34:58
4675,34,21288.0,4,Trujillo,BBVA,Web Banking,Transferencia Mismo Banco,93.47,0,0,0.15,2024-02-12 04:34:58
4676,35,10901.33,7,Lima,BCP,Yape,Transferencia Mismo Banco,353.56,0,1,0.1,2024-11-16 04:34:58
4677,35,21202.63,6,Piura,BBVA,Banca Móvil Propia,Retiro sin Tarjeta,115.99,0,0,0.0,2024-12-05 04:34:58
4678,33,46557.35,17,Piura,BCP,Yape,Recarga de Celular,152.04,0,1,0.0,2024-01-07 04:34:58
4679,49,16227.42,0,Arequipa,Interbank,Banca Móvil Propia,Compras Online,137.22,0,1,0.15,2024-11-07 04:34:58
4680,33,19528.65,4,Lima,Interbank,QR,Transferencia Mismo Banco,60.81,0,1,0.2,2024-03-13 04:34:58
4681,21,9409.07,5,Lima,BCP,Yape,Transferencia Mismo Banco,125.05,0,1,0.0,2024-11-03 04:34:58
4682,30,26556.53,11,Piura,BCP,Yape,Compras Online,93.9,1,0,0.1,2024-11-02 04:34:58
4683,37,25140.64,10,Otros,BCP,Web Banking,Pago de Préstamos,74.31,1,1,0.0,2024-11-16 04:34:58
4684,49,22739.33,19,Lima,BanBif,QR,Recarga de Celular,51.51,1,1,0.0,2024-03-04 04:34:58
4685,42,19763.39,3,Lima,BCP,Tunki,Retiro sin Tarjeta,134.21,1,0,0.25,2024-08-15 04:34:58
4686,24,19027.13,8,Arequipa,BCP,Yape,Pago de Tarjeta de Crédito,275.38,0,1,0.3,2024-10-07 04:34:58
4687,64,28309.43,2,Lima,BCP,Plin,Transferencia Interbancaria,455.13,0,1,0.3,2024-08-27 04:34:58
4688,38,21711.38,2,Cusco,BBVA,Lukita,Recarga de Celular,36.81,0,0,0.0,2024-06-17 04:34:58
4689,50,25783.39,1,Otros,Interbank,QR,Pago de Tarjeta de Crédito,739.82,0,0,0.2,2024-01-11 04:34:58
4690,33,24526.06,8,Lima,Scotiabank,Plin,Recarga de Celular,198.93,0,1,0.15,2024-04-03 04:34:58
4691,41,38627.26,21,Lima,BCP,Banca Móvil Propia,Recarga de Celular,48.09,0,1,0.2,2024-06-14 04:34:58
4692,45,30899.55,1,Lima,Interbank,Yape,Retiro sin Tarjeta,99.12,0,1,0.1,2024-08-19 04:34:58
4693,49,24256.28,0,Lima,BBVA,Yape,Retiro sin Tarjeta,22.71,0,1,0.2,2024-06-21 04:34:58
4694,47,47061.52,8,Lima,Pichincha,Banca Móvil Propia,Pago de Préstamos,29.32,0,1,0.15,2024-10-27 04:34:58
4695,45,27177.22,4,Lima,BCP,Yape,Pago de Tarjeta de Crédito,830.0,0,1,0.1,2024-06-26 04:34:58
4696,31,42297.42,16,Lima,BCP,Yape,Recarga de Celular,73.75,0,1,0.0,2024-11-30 04:34:58
4697,28,29836.01,1,Piura,BBVA,Banca Móvil Propia,Transferencia Mismo Banco,253.89,0,1,0.2,2024-05-11 04:34:58
4698,38,8769.55,0,Lima,BCP,Plin,Transferencia Interbancaria,132.8,1,1,0.0,2024-06-17 04:34:58
4699,46,42294.71,3,Lima,BCP,Banca Móvil Propia,Pago de Tarjeta de Crédito,151.08,0,1,0.25,2024-05-08 04:34:58
4700,32,23566.66,0,Lima,Interbank,Banca Móvil Propia,Pago de Servicios,214.44,0,1,0.2,2024-03-29 04:34:58
4701,47,21461.64,1,Lima,Interbank,Lukita,Recarga de Celular,18.47,0,0,0.15,2024-02-09 04:34:58
4702,52,25353.55,0,Lima,BBVA,Plin,Recarga de Celular,554.76,1,1,0.35,2024-07-25 04:34:58
4703,24,18536.71,1,Lima,Interbank,Plin,Compras Online,134.46,0,1,0.0,2024-05-10 04:34:58
4704,24,24674.22,0,Lima,BBVA,Banca Móvil Propia,Retiro sin Tarjeta,89.63,0,0,0.15,2024-06-04 04:34:58
4705,33,16384.02,15,Arequipa,Interbank,Plin,Compras Online,236.99,0,1,0.3,2024-05-22 04:34:58
4706,38,41653.31,1,Trujillo,BBVA,Lukita,Retiro sin Tarjeta,72.16,1,0,0.0,2024-11-04 04:34:58
4707,28,20810.35,2,Cusco,Interbank,Banca Móvil Propia,Pago de Servicios,182.77,0,1,0.0,2024-03-15 04:34:58
4708,51,18191.47,11,Trujillo,BCP,Yape,Compras Online,125.79,0,1,0.15,2024-02-25 04:34:58
4709,40,13870.74,5,Lima,BCP,Banca Móvil Propia,Pago de Tarjeta de Crédito,302.18,0,1,0.25,2024-10-20 04:34:58
4710,35,25194.67,4,Trujillo,BBVA,QR,Retiro sin Tarjeta,119.83,0,1,0.0,2024-07-12 04:34:58
4711,18,24186.59,6,Lima,BBVA,Yape,Retiro sin Tarjeta,52.98,1,1,0.0,2024-03-04 04:34:58
4712,19,26747.93,8,Arequipa,Scotiabank,Yape,Pago de Tarjeta de Crédito,213.22,1,1,0.2,2024-10-21 04:34:58
4713,38,13178.92,10,Trujillo,BBVA,Lukita,Transferencia Mismo Banco,113.23,1,1,0.15,2024-02-03 04:34:58
4714,18,9891.29,5,Lima,BCP,Yape,Pago de Préstamos,24.02,0,1,0.25,2024-09-24 04:34:58
4715,47,30115.51,11,Lima,BCP,Yape,Transferencia Interbancaria,180.85,0,1,0.0,2024-09-23 04:34:58
4716,33,46273.32,3,Lima,BCP,Yape,Pago de Préstamos,86.71,0,1,0.15,2023-12-08 04:34:58
4717,73,13184.84,1,Lima,Interbank,Tunki,Transferencia Mismo Banco,209.72,0,0,0.2,2024-05-18 04:34:58
4718,62,48762.68,10,Lima,BBVA,Banca Móvil Propia,Recarga de Celular,63.11,0,1,0.45,2024-08-08 04:34:58
4719,32,25386.06,3,Lima,Interbank,Banca Móvil Propia,Transferencia Mismo Banco,44.42,0,1,0.15,2024-11-15 04:34:58
4720,33,21948.82,11,Lima,BBVA,QR,Pago de Tarjeta de Crédito,483.05,0,1,0.2,2024-09-08 04:34:58
4721,46,18055.86,0,Lima,Scotiabank,QR,Pago de Servicios,344.86,1,1,0.0,2024-05-05 04:34:58
4722,55,11023.02,2,Cusco,Pichincha,Web Banking,Pago de Préstamos,147.44,1,0,0.15,2024-06-22 04:34:58
4723,18,36093.36,14,Cusco,Interbank,Tunki,Transferencia Mismo Banco,229.93,0,1,0.35,2024-06-17 04:34:58
4724,18,14945.97,1,Cusco,Scotiabank,Yape,Pago de Préstamos,333.76,0,0,0.0,2024-01-11 04:34:58
4725,27,14914.61,14,Lima,BBVA,Web Banking,Retiro sin Tarjeta,146.91,0,1,0.15,2024-04-29 04:34:58
4726,41,36169.2,15,Lima,BanBif,Yape,Pago de Servicios,44.32,1,0,0.15,2024-03-17 04:34:58
4727,40,8591.33,10,Lima,Scotiabank,QR,Pago de Servicios,200.23,0,1,0.35,2024-01-02 04:34:58
4728,47,10282.52,4,Lima,Pichincha,Yape,Compras Online,404.33,0,1,0.2,2024-05-30 04:34:58
4729,20,21827.65,5,Trujillo,Interbank,QR,Recarga de Celular,268.59,1,1,0.25,2024-04-20 04:34:58
4730,18,25505.32,10,Trujillo,Scotiabank,Web Banking,Recarga de Celular,157.48,0,0,0.0,2024-09-02 04:34:58
4731,45,28067.49,7,Lima,BBVA,Plin,Retiro sin Tarjeta,261.2,0,1,0.5,2023-12-18 04:34:58
4732,25,18941.31,4,Cusco,BCP,Yape,Pago de Préstamos,118.72,0,1,0.1,2024-04-25 04:34:58
4733,18,50000.0,20,Lima,BBVA,Plin,Pago de Préstamos,421.65,0,1,0.15,2024-08-11 04:34:58
4734,36,19654.35,5,Lima,Scotiabank,Tunki,Compras Online,570.88,0,0,0.2,2024-01-04 04:34:58
4735,44,19625.93,18,Trujillo,BCP,Yape,Transferencia Interbancaria,40.6,0,1,0.3,2024-06-09 04:34:58
4736,33,14787.04,0,Lima,BBVA,Banca Móvil Propia,Pago de Préstamos,453.02,1,1,0.2,2024-02-13 04:34:58
4737,29,23434.24,0,Lima,BBVA,Plin,Pago de Servicios,1390.31,1,1,0.2,2023-12-11 04:34:58
4738,33,29955.87,3,Lima,BBVA,Plin,Pago de Préstamos,251.03,0,1,0.45,2024-03-01 04:34:58
4739,30,40206.7,2,Lima,Scotiabank,Tunki,Pago de Préstamos,396.93,0,1,0.35,2024-03-05 04:34:58
4740,18,10460.46,7,Lima,Scotiabank,Banca Móvil Propia,Retiro sin Tarjeta,77.7,1,0,0.0,2024-09-26 04:34:58
4741,26,19477.25,0,Piura,BBVA,Yape,Recarga de Celular,89.68,0,1,0.0,2024-10-17 04:34:58
4742,41,27538.82,18,Lima,BCP,Banca Móvil Propia,Recarga de Celular,120.36,1,1,0.35,2023-12-17 04:34:58
4743,38,29540.83,1,Piura,BBVA,QR,Transferencia Interbancaria,99.24,0,1,0.2,2024-07-23 04:34:58
4744,37,22098.71,2,Arequipa,BBVA,Plin,Pago de Servicios,39.97,0,1,0.3,2024-10-19 04:34:58
4745,23,28888.88,1,Otros,BBVA,Plin,Pago de Servicios,124.88,0,1,0.0,2024-03-31 04:34:58
4746,32,14698.75,4,Lima,BCP,Banca Móvil Propia,Retiro sin Tarjeta,342.54,0,0,0.2,2024-10-03 04:34:58
4747,18,47999.83,0,Lima,BBVA,Plin,Transferencia Interbancaria,40.51,0,0,0.0,2023-12-18 04:34:58
4748,37,36181.89,0,Lima,BCP,Yape,Transferencia Mismo Banco,177.53,1,1,0.3,2024-01-22 04:34:58
4749,52,11243.39,6,Lima,Interbank,Banca Móvil Propia,Retiro sin Tarjeta,172.16,0,1,0.1,2024-05-18 04:34:58
4750,18,12867.35,1,Trujillo,BCP,Yape,Pago de Servicios,109.8,0,1,0.1,2024-06-13 04:34:58
4751,27,13049.94,1,Trujillo,BBVA,Plin,Retiro sin Tarjeta,243.84,0,1,0.2,2024-03-05 04:34:58
4752,38,30914.64,7,Piura,BCP,Web Banking,Compras Online,222.0,0,0,0.0,2024-02-10 04:34:58
4753,50,11586.97,0,Trujillo,Pichincha,Plin,Pago de Préstamos,102.26,0,1,0.15,2023-12-22 04:34:58
4754,29,18666.54,2,Lima,BBVA,QR,Retiro sin Tarjeta,428.76,0,1,0.1,2024-05-18 04:34:58
4755,26,27649.2,0,Lima,BCP,Yape,Retiro sin Tarjeta,259.98,1,1,0.15,2024-02-27 04:34:58
4756,18,21309.69,2,Arequipa,BBVA,Lukita,Retiro sin Tarjeta,715.85,0,1,0.2,2024-05-16 04:34:58
4757,36,25070.42,6,Lima,Scotiabank,Banca Móvil Propia,Pago de Servicios,138.87,1,1,0.15,2024-08-02 04:34:58
4758,59,12927.33,0,Lima,Scotiabank,Yape,Transferencia Interbancaria,107.58,0,1,0.0,2024-10-28 04:34:58
4759,38,29656.22,10,Lima,Interbank,Lukita,Transferencia Interbancaria,120.49,0,1,0.0,2024-08-02 04:34:58
4760,34,16210.17,12,Otros,BCP,QR,Recarga de Celular,482.18,0,0,0.2,2024-11-05 04:34:58
4761,38,18726.41,0,Cusco,Interbank,Yape,Pago de Tarjeta de Crédito,127.91,1,0,0.0,2024-07-17 04:34:58
4762,34,24806.62,23,Trujillo,Scotiabank,Lukita,Recarga de Celular,135.96,0,1,0.4,2024-08-25 04:34:58
4763,25,23191.45,1,Lima,BBVA,Plin,Transferencia Mismo Banco,1054.66,0,0,0.1,2024-10-04 04:34:58
4764,44,22292.15,0,Arequipa,Scotiabank,QR,Compras Online,38.69,1,1,0.0,2024-05-15 04:34:58
4765,37,15133.81,0,Lima,BCP,Banca Móvil Propia,Transferencia Interbancaria,212.05,0,1,0.2,2024-04-30 04:34:58
4766,35,18962.63,2,Lima,BCP,Yape,Retiro sin Tarjeta,139.57,0,1,0.0,2024-09-05 04:34:58
